frequency_hz,power
2791.99,2.81963e+12
2792.72,1.59073e+12
2793.46,3.59451e+10
2794.19,3.62726e+11
2794.92,1.10004e+12
2795.65,4.62251e+10
2796.39,8.21771e+10
2797.12,1.25934e+12
2797.85,1.37852e+12
2798.58,2.44677e+11
2799.32,3.29294e+11
2800.05,2.53049e+11
2800.78,3.57926e+11
2801.51,1.34525e+12
2802.25,9.19067e+11
2802.98,1.30543e+11
2803.71,2.54952e+11
2804.44,1.65513e+12
2805.18,1.30392e+12
2805.91,5.66155e+11
2806.64,5.46631e+11
2807.37,6.111e+11
2808.11,2.03078e+12
2808.84,5.28254e+11
2809.57,4.78224e+11
2810.3,1.60233e+11
2811.04,1.60701e+12
2811.77,6.85506e+11
2812.5,4.02323e+11
2813.23,7.38011e+09
2813.96,8.18323e+11
2814.7,8.446e+11
2815.43,5.10114e+11
2816.16,1.8591e+11
2816.89,2.12304e+11
2817.63,6.14409e+11
2818.36,1.39527e+12
2819.09,4.61439e+11
2819.82,1.56215e+10
2820.56,3.39345e+11
2821.29,8.40495e+11
2822.02,1.25079e+11
2822.75,4.02162e+10
2823.49,1.84149e+12
2824.22,2.6377e+12
2824.95,3.32454e+11
2825.68,4.03546e+11
2826.42,7.66881e+10
2827.15,1.84195e+12
2827.88,3.6658e+11
2828.61,1.63789e+12
2829.35,1.09834e+12
2830.08,1.73431e+12
2830.81,6.02246e+10
2831.54,5.72349e+10
2832.28,4.96049e+11
2833.01,6.9448e+11
2833.74,7.15843e+11
2834.47,1.24884e+12
2835.21,2.42746e+10
2835.94,8.48014e+10
2836.67,2.45096e+12
2837.4,3.32402e+12
2838.13,3.69979e+10
2838.87,1.04134e+12
2839.6,6.37896e+11
2840.33,1.40387e+11
2841.06,2.8062e+11
2841.8,1.141e+12
2842.53,2.37674e+11
2843.26,1.65383e+12
2843.99,4.63653e+11
2844.73,3.87786e+11
2845.46,6.29092e+11
2846.19,4.99244e+09
2846.92,9.08456e+10
2847.66,7.71165e+11
2848.39,2.47861e+11
2849.12,1.81425e+11
2849.85,3.42953e+11
2850.59,2.35292e+12
2851.32,1.96727e+10
2852.05,2.2975e+10
2852.78,2.7311e+12
2853.52,1.27195e+12
2854.25,7.81848e+10
2854.98,4.10579e+10
2855.71,9.9359e+10
2856.45,1.41563e+12
2857.18,6.86776e+11
2857.91,4.87129e+10
2858.64,2.1529e+12
2859.38,4.98903e+11
2860.11,1.43492e+12
2860.84,1.09931e+11
2861.57,7.87874e+11
2862.3,2.45066e+10
2863.04,7.12652e+08
2863.77,4.77956e+10
2864.5,3.01299e+11
2865.23,5.6667e+10
2865.97,1.99304e+12
2866.7,3.0933e+11
2867.43,1.21488e+12
2868.16,7.08648e+10
2868.9,4.82474e+12
2869.63,7.50362e+11
2870.36,1.35609e+11
2871.09,1.66352e+10
2871.83,6.29483e+11
2872.56,3.01624e+11
2873.29,1.46086e+11
2874.02,2.68359e+10
2874.76,5.02593e+11
2875.49,7.3769e+11
2876.22,8.80541e+09
2876.95,1.5772e+10
2877.69,1.62461e+11
2878.42,1.25252e+10
2879.15,9.9906e+09
2879.88,3.81604e+10
2880.62,2.28183e+10
2881.35,3.94779e+10
2882.08,7.69358e+10
2882.81,1.08184e+10
2883.54,8.46511e+10
2884.28,4.1217e+11
2885.01,9.66669e+11
2885.74,2.0279e+10
2886.47,5.7591e+10
2887.21,8.74715e+09
2887.94,8.14702e+11
2888.67,2.4247e+11
2889.4,5.9243e+09
2890.14,3.89799e+10
2890.87,3.54191e+12
2891.6,1.86134e+12
2892.33,8.25846e+11
2893.07,4.18727e+10
2893.8,1.72814e+12
2894.53,5.95154e+11
2895.26,4.6167e+10
2896,1.29463e+11
2896.73,1.95073e+10
2897.46,8.69891e+10
2898.19,3.68287e+11
2898.93,2.87509e+10
2899.66,1.01823e+12
2900.39,4.03242e+10
2901.12,1.6671e+12
2901.86,4.87712e+11
2902.59,2.47942e+11
2903.32,1.34651e+12
2904.05,8.60219e+11
2904.79,6.63782e+10
2905.52,1.20041e+10
2906.25,1.32607e+11
2906.98,3.2078e+12
2907.71,3.60292e+11
2908.45,3.06689e+11
2909.18,1.55401e+12
2909.91,1.80026e+12
2910.64,1.34045e+11
2911.38,1.38549e+10
2912.11,7.83625e+11
2912.84,9.0419e+10
2913.57,8.73455e+10
2914.31,2.01644e+11
2915.04,5.01569e+08
2915.77,8.12601e+11
2916.5,2.93091e+11
2917.24,1.36629e+12
2917.97,4.33491e+11
2918.7,1.10663e+12
2919.43,1.67125e+11
2920.17,3.06216e+11
2920.9,7.67263e+11
2921.63,5.94791e+11
2922.36,9.20299e+11
2923.1,4.4725e+12
2923.83,5.88442e+10
2924.56,2.51103e+11
2925.29,1.18983e+12
2926.03,9.10072e+11
2926.76,3.2123e+11
2927.49,1.03033e+12
2928.22,9.21773e+10
2928.96,2.23026e+11
2929.69,5.28709e+11
2930.42,2.23082e+12
2931.15,1.15142e+11
2931.88,1.52216e+12
2932.62,6.19483e+11
2933.35,1.05609e+12
2934.08,3.39044e+11
2934.81,3.65551e+11
2935.55,1.05333e+12
2936.28,2.81753e+12
2937.01,4.79528e+11
2937.74,8.24939e+10
2938.48,6.88912e+11
2939.21,6.60611e+11
2939.94,6.70964e+10
2940.67,9.56592e+10
2941.41,1.79313e+12
2942.14,5.9363e+11
2942.87,1.92034e+11
2943.6,3.51935e+11
2944.34,1.99877e+11
2945.07,5.56945e+11
2945.8,1.42774e+12
2946.53,2.58848e+11
2947.27,4.41916e+11
2948,2.52393e+10
2948.73,2.4372e+12
2949.46,1.51299e+11
2950.2,8.68392e+11
2950.93,2.792e+11
2951.66,1.16632e+12
2952.39,1.45356e+12
2953.12,2.51848e+11
2953.86,5.59712e+11
2954.59,7.20516e+10
2955.32,1.93628e+12
2956.05,1.10834e+10
2956.79,3.08448e+11
2957.52,2.63037e+11
2958.25,8.14704e+11
2958.98,6.48977e+11
2959.72,3.32524e+11
2960.45,1.65728e+11
2961.18,2.53904e+11
2961.91,8.5441e+11
2962.65,1.16665e+12
2963.38,7.86874e+10
2964.11,1.85213e+09
2964.84,6.7777e+11
2965.58,4.85511e+11
2966.31,3.51012e+10
2967.04,2.56167e+11
2967.77,2.6813e+12
2968.51,1.33608e+12
2969.24,2.05742e+11
2969.97,2.47754e+11
2970.7,8.08973e+11
2971.44,7.51213e+11
2972.17,1.6071e+12
2972.9,2.0677e+11
2973.63,2.26426e+12
2974.37,4.58779e+11
2975.1,1.63078e+11
2975.83,4.13628e+10
2976.56,6.84441e+11
2977.29,5.43883e+11
2978.03,8.87768e+11
2978.76,7.53513e+11
2979.49,8.38914e+10
2980.22,8.79941e+10
2980.96,3.87113e+12
2981.69,1.10768e+12
2982.42,5.13069e+11
2983.15,8.4116e+11
2983.89,3.70822e+11
2984.62,9.60828e+10
2985.35,6.60753e+11
2986.08,4.53634e+11
2986.82,1.2481e+12
2987.55,4.22227e+11
2988.28,1.05799e+12
2989.01,5.04367e+09
2989.75,4.37723e+11
2990.48,1.83326e+11
2991.21,3.04117e+10
2991.94,8.41866e+11
2992.68,2.75397e+10
2993.41,7.66841e+10
2994.14,1.25223e+12
2994.87,1.26134e+12
2995.61,1.25462e+11
2996.34,2.95463e+11
2997.07,3.02511e+12
2997.8,1.596e+11
2998.54,8.69321e+10
2999.27,3.39829e+10
3000,4.95052e+11
3000.73,1.26145e+12
3001.46,2.49323e+11
3002.2,5.03915e+11
3002.93,2.09198e+12
3003.66,7.6258e+10
3004.39,1.33477e+12
3005.13,1.31206e+11
3005.86,4.72472e+11
3006.59,1.34865e+10
3007.32,2.88398e+10
3008.06,7.6197e+10
3008.79,1.87722e+11
3009.52,6.03537e+11
3010.25,1.70497e+12
3010.99,6.97455e+10
3011.72,8.84083e+11
3012.45,1.53297e+12
3013.18,3.62563e+12
3013.92,1.67668e+10
3014.65,1.00228e+11
3015.38,7.88293e+10
3016.11,7.5115e+11
3016.85,3.58977e+10
3017.58,1.26495e+11
3018.31,6.62006e+10
3019.04,8.11257e+11
3019.78,2.24343e+11
3020.51,4.4543e+10
3021.24,1.07406e+11
3021.97,4.19941e+10
3022.71,1.76196e+10
3023.44,5.6928e+10
3024.17,2.64884e+09
3024.9,5.69231e+09
3025.63,8.72223e+10
3026.37,4.90006e+10
3027.1,2.79242e+10
3027.83,2.32028e+10
3028.56,9.01958e+11
3029.3,3.72403e+11
3030.03,1.03224e+10
3030.76,1.22092e+11
3031.49,1.08634e+11
3032.23,7.71354e+11
3032.96,3.59087e+10
3033.69,1.87018e+10
3034.42,5.97299e+11
3035.16,4.12951e+12
3035.89,1.24078e+11
3036.62,9.96414e+11
3037.35,3.03236e+11
3038.09,1.52754e+12
3038.82,1.06206e+11
3039.55,1.38174e+11
3040.28,6.30257e+10
3041.02,1.69451e+08
3041.75,1.73637e+11
3042.48,3.39732e+11
3043.21,1.19461e+11
3043.95,8.68866e+11
3044.68,2.81959e+11
3045.41,1.51645e+12
3046.14,2.94012e+10
3046.88,5.70676e+11
3047.61,1.42773e+12
3048.34,2.292e+11
3049.07,7.61852e+10
3049.8,1.89853e+10
3050.54,9.47854e+11
3051.27,2.57869e+12
3052,3.42735e+10
3052.73,4.50401e+10
3053.47,2.63788e+12
3054.2,3.84035e+11
3054.93,2.14384e+11
3055.66,2.21174e+11
3056.4,5.975e+11
3057.13,4.07719e+09
3057.86,2.80101e+10
3058.59,2.44248e+11
3059.33,2.46678e+11
3060.06,2.97259e+11
3060.79,1.1878e+12
3061.52,3.28455e+11
3062.26,1.10303e+12
3062.99,4.94531e+11
3063.72,1.5058e+11
3064.45,4.51944e+11
3065.19,7.95305e+11
3065.92,8.38871e+10
3066.65,2.76128e+12
3067.38,2.39329e+12
3068.12,1.8951e+11
3068.85,5.41384e+10
3069.58,1.55202e+12
3070.31,3.8134e+11
3071.04,4.83965e+11
3071.78,7.77367e+11
3072.51,5.95393e+10
3073.24,3.94501e+10
3073.97,1.49772e+12
3074.71,9.45675e+11
3075.44,1.08184e+12
3076.17,3.18308e+11
3076.9,1.53451e+12
3077.64,1.60778e+11
3078.37,5.29117e+11
3079.1,3.02534e+11
3079.83,1.84055e+12
3080.57,1.9099e+12
3081.3,6.58546e+10
3082.03,1.86377e+11
3082.76,9.05678e+11
3083.5,1.63786e+11
3084.23,1.1682e+11
3084.96,5.98351e+11
3085.69,1.4852e+12
3086.43,2.46096e+11
3087.16,2.24325e+11
3087.89,2.6084e+11
3088.62,2.28263e+11
3089.36,8.96656e+11
3090.09,1.06154e+12
3090.82,2.73256e+10
3091.55,3.98547e+11
3092.29,6.932e+11
3093.02,1.76858e+12
3093.75,1.8314e+11
3094.48,6.36606e+11
3095.21,3.14349e+11
3095.95,1.58756e+12
3096.68,7.12158e+11
3097.41,2.87203e+11
3098.14,3.23168e+11
3098.88,7.57854e+11
3099.61,1.11517e+12
3100.34,1.80864e+11
3101.07,3.16793e+10
3101.81,5.52092e+11
3102.54,7.17137e+11
3103.27,4.91102e+11
3104,1.85703e+11
3104.74,1.64644e+11
3105.47,3.9417e+11
3106.2,1.04741e+12
3106.93,6.36082e+11
3107.67,1.40589e+10
3108.4,1.22767e+11
3109.13,7.44352e+11
3109.86,1.91761e+11
3110.6,1.98523e+10
3111.33,9.13826e+11
3112.06,2.55383e+12
3112.79,4.82541e+11
3113.53,2.78422e+11
3114.26,6.60237e+09
3114.99,1.50648e+12
3115.72,4.50109e+10
3116.46,1.84753e+12
3117.19,2.43599e+11
3117.92,1.98028e+12
3118.65,2.99808e+10
3119.38,1.03213e+11
3120.12,2.31533e+11
3120.85,6.30117e+11
3121.58,5.34968e+11
3122.31,1.00916e+12
3123.05,1.73069e+11
3123.78,1.4469e+11
3124.51,1.04825e+12
3125.24,3.49318e+12
3125.98,5.20967e+10
3126.71,8.23602e+11
3127.44,6.22128e+11
3128.17,1.68645e+11
3128.91,1.26558e+11
3129.64,9.54625e+11
3130.37,3.35087e+09
3131.1,1.65202e+12
3131.84,8.31225e+10
3132.57,7.10599e+11
3133.3,3.52425e+11
3134.03,4.94036e+10
3134.77,1.85894e+11
3135.5,3.88083e+11
3136.23,4.33231e+11
3136.96,1.10073e+11
3137.7,5.85076e+10
3138.43,1.89624e+12
3139.16,2.22757e+11
3139.89,1.13665e+11
3140.62,1.46751e+12
3141.36,1.82346e+12
3142.09,1.27932e+10
3142.82,3.58168e+10
3143.55,1.44036e+10
3144.29,9.67204e+11
3145.02,8.01075e+11
3145.75,2.90135e+10
3146.48,1.34069e+12
3147.22,1.02144e+12
3147.95,7.69891e+11
3148.68,4.44247e+11
3149.41,5.73164e+11
3150.15,9.83171e+10
3150.88,7.07952e+09
3151.61,4.88066e+10
3152.34,1.99656e+11
3153.08,5.66396e+09
3153.81,1.35266e+12
3154.54,7.24148e+11
3155.27,6.92175e+11
3156.01,7.38484e+10
3156.74,3.41288e+12
3157.47,1.46597e+12
3158.2,7.12205e+10
3158.94,3.38548e+10
3159.67,3.21887e+11
3160.4,4.65955e+11
3161.13,7.27028e+10
3161.87,4.73043e+10
3162.6,2.4386e+11
3163.33,7.64508e+11
3164.06,5.77346e+09
3164.79,1.32462e+10
3165.53,1.67429e+11
3166.26,3.85052e+08
3166.99,7.33603e+07
3167.72,5.93096e+10
3168.46,1.40289e+10
3169.19,9.18116e+09
3169.92,8.36028e+10
3170.65,1.94372e+10
3171.39,7.40874e+10
3172.12,1.3576e+11
3172.85,9.6638e+11
3173.58,5.60374e+10
3174.32,1.48838e+10
3175.05,6.00889e+10
3175.78,4.75054e+11
3176.51,3.94383e+11
3177.25,1.30984e+08
3177.98,1.26265e+08
3178.71,1.95835e+12
3179.44,2.67025e+12
3180.18,2.60578e+11
3180.91,3.10922e+11
3181.64,1.10292e+12
3182.37,8.24648e+11
3183.11,9.94241e+08
3183.84,1.36295e+11
3184.57,3.15329e+10
3185.3,3.55661e+10
3186.04,2.57e+11
3186.77,1.24751e+11
3187.5,5.87198e+11
3188.23,2.46583e+11
3188.96,1.01993e+12
3189.7,7.76053e+11
3190.43,7.02541e+10
3191.16,9.03527e+11
3191.89,1.03991e+12
3192.63,3.99576e+10
3193.36,1.86307e+10
3194.09,5.93833e+09
3194.82,2.15183e+12
3195.56,9.55932e+11
3196.29,2.91055e+11
3197.02,5.69621e+11
3197.75,2.18462e+12
3198.49,2.97301e+10
3199.22,5.13434e+10
3199.95,5.43634e+11
3200.68,2.24757e+11
3201.42,6.24707e+10
3202.15,7.84454e+10
3202.88,5.85841e+10
3203.61,6.25224e+11
3204.35,1.01912e+10
3205.08,1.41722e+12
3205.81,8.21117e+10
3206.54,1.1356e+12
3207.28,1.8861e+11
3208.01,1.88328e+11
3208.74,5.63812e+11
3209.47,6.63037e+11
3210.21,1.74719e+11
3210.94,3.81253e+12
3211.67,4.71469e+11
3212.4,3.45288e+11
3213.13,5.51303e+11
3213.87,1.0888e+12
3214.6,2.37217e+11
3215.33,7.54223e+11
3216.06,2.68392e+11
3216.8,1.93679e+11
3217.53,1.19935e+11
3218.26,1.9792e+12
3218.99,2.85336e+10
3219.73,1.51798e+12
3220.46,8.40729e+10
3221.19,1.33692e+12
3221.92,1.08672e+11
3222.66,3.98238e+11
3223.39,5.40098e+11
3224.12,2.30268e+12
3224.85,8.19992e+11
3225.59,3.83821e+10
3226.32,4.01474e+11
3227.05,7.51344e+11
3227.78,1.7247e+10
3228.52,3.77136e+10
3229.25,1.27616e+12
3229.98,7.75808e+11
3230.71,1.5921e+11
3231.45,2.8717e+11
3232.18,1.68903e+11
3232.91,3.24506e+11
3233.64,1.15785e+12
3234.38,4.76955e+11
3235.11,2.25883e+11
3235.84,5.8296e+10
3236.57,1.71464e+12
3237.3,5.33276e+11
3238.04,6.18392e+11
3238.77,3.17568e+11
3239.5,6.42787e+11
3240.23,1.4544e+12
3240.97,2.83625e+11
3241.7,4.13369e+11
3242.43,2.08285e+10
3243.16,1.47675e+12
3243.9,1.99043e+11
3244.63,3.26503e+11
3245.36,6.83531e+10
3246.09,6.35362e+11
3246.83,5.89398e+11
3247.56,3.53356e+11
3248.29,1.26719e+11
3249.02,1.717e+11
3249.76,5.86112e+11
3250.49,1.03815e+12
3251.22,1.83675e+11
3251.95,3.27997e+09
3252.69,4.03554e+11
3253.42,5.33735e+11
3254.15,5.22445e+10
3254.88,6.87625e+10
3255.62,1.78757e+12
3256.35,1.63779e+12
3257.08,1.81949e+11
3257.81,2.83546e+11
3258.54,2.4724e+11
3259.28,1.14359e+12
3260.01,7.07441e+11
3260.74,7.4041e+11
3261.47,1.36989e+12
3262.21,8.62047e+11
3262.94,9.32215e+10
3263.67,1.82577e+10
3264.4,4.59883e+11
3265.14,4.91696e+11
3265.87,6.30387e+11
3266.6,8.25434e+11
3267.33,3.56087e+09
3268.07,5.00153e+09
3268.8,2.52787e+12
3269.53,1.80708e+12
3270.26,1.65985e+11
3271,7.7198e+11
3271.73,4.144e+11
3272.46,8.57065e+10
3273.19,3.20262e+11
3273.93,6.94748e+11
3274.66,5.0532e+11
3275.39,8.7985e+11
3276.12,6.41482e+11
3276.86,8.25764e+10
3277.59,5.12936e+11
3278.32,5.53841e+10
3279.05,1.22466e+10
3279.79,7.01314e+11
3280.52,7.47873e+10
3281.25,1.21083e+11
3281.98,5.44882e+11
3282.71,1.52085e+12
3283.45,1.5825e+10
3284.18,1.77324e+10
3284.91,2.41797e+12
3285.64,5.08813e+11
3286.38,8.57192e+10
3287.11,3.3629e+10
3287.84,1.77952e+11
3288.57,1.10894e+12
3289.31,3.73524e+11
3290.04,1.42131e+11
3290.77,1.82935e+12
3291.5,1.09676e+11
3292.24,1.24786e+12
3292.97,3.26094e+08
3293.7,5.77311e+11
3294.43,3.73866e+09
3295.17,6.17268e+09
3295.9,3.7591e+10
3296.63,2.3241e+11
3297.36,1.80462e+11
3298.1,1.59032e+12
3298.83,4.14477e+10
3299.56,9.66532e+11
3300.29,3.95398e+11
3301.03,3.61714e+12
3301.76,2.06651e+11
3302.49,1.15328e+11
3303.22,1.92276e+10
3303.96,5.73817e+11
3304.69,1.18286e+11
3305.42,1.2403e+11
3306.15,2.77661e+10
3306.88,5.25194e+11
3307.62,3.83053e+11
3308.35,2.49368e+10
3309.08,4.27332e+10
3309.81,9.11808e+10
3310.55,1.721e+10
3311.28,2.60973e+10
3312.01,1.61978e+10
3312.74,1.51238e+10
3313.48,5.60601e+10
3314.21,5.2762e+10
3314.94,1.00348e+10
3315.67,4.60189e+10
3316.41,5.23128e+11
3317.14,5.53288e+11
3317.87,1.16623e+10
3318.6,7.18429e+10
3319.34,4.90341e+09
3320.07,6.85113e+11
3320.8,1.03199e+11
3321.53,8.47733e+09
3322.27,1.45117e+11
3323,3.18728e+12
3323.73,6.89091e+11
3324.46,8.24583e+11
3325.2,1.61155e+10
3325.93,1.37903e+12
3326.66,2.57655e+11
3327.39,6.71537e+10
3328.12,7.9137e+10
3328.86,5.53081e+09
3329.59,1.10062e+11
3330.32,2.96328e+11
3331.05,3.14263e+09
3331.79,8.12149e+11
3332.52,2.315e+10
3333.25,1.33527e+12
3333.98,1.67924e+11
3334.72,3.05172e+11
3335.45,1.14179e+12
3336.18,4.41538e+11
3336.91,6.84374e+10
3337.65,1.20883e+10
3338.38,3.04746e+11
3339.11,2.49445e+12
3339.84,4.08782e+10
3340.58,1.38118e+11
3341.31,1.73461e+12
3342.04,8.66285e+11
3342.77,1.6961e+11
3343.51,4.85272e+10
3344.24,5.9044e+11
3344.97,1.49021e+10
3345.7,4.74885e+10
3346.44,1.90783e+11
3347.17,3.89821e+10
3347.9,4.89628e+11
3348.63,5.33927e+11
3349.37,7.04856e+11
3350.1,6.05026e+11
3350.83,6.68412e+11
3351.56,1.23266e+11
3352.29,2.88131e+11
3353.03,6.23326e+11
3353.76,2.84457e+11
3354.49,1.33169e+12
3355.22,2.95246e+12
3355.96,1.24288e+10
3356.69,8.70372e+10
3357.42,1.18444e+12
3358.15,4.88768e+11
3358.89,2.8366e+11
3359.62,7.96226e+11
3360.35,2.02221e+10
3361.08,1.20046e+11
3361.82,7.5277e+11
3362.55,1.37127e+12
3363.28,3.73823e+11
3364.01,7.68484e+11
3364.75,8.67167e+11
3365.48,4.67717e+11
3366.21,3.7773e+11
3366.94,2.50025e+11
3367.68,1.09008e+12
3368.41,1.99212e+12
3369.14,1.8563e+11
3369.87,9.86768e+10
3370.61,6.60656e+11
3371.34,3.27967e+11
3372.07,9.67627e+10
3372.8,2.0323e+11
3373.54,1.42415e+12
3374.27,2.98906e+11
3375,1.55199e+11
3375.73,2.66144e+11
3376.46,1.57075e+11
3377.2,5.51347e+11
3377.93,1.0777e+12
3378.66,7.23852e+10
3379.39,3.93015e+11
3380.13,1.6599e+11
3380.86,1.86068e+12
3381.59,3.5161e+10
3382.32,6.61506e+11
3383.06,2.04224e+11
3383.79,1.09822e+12
3384.52,8.96543e+11
3385.25,1.89785e+11
3385.99,3.81933e+11
3386.72,2.29329e+11
3387.45,1.31407e+12
3388.18,2.30732e+10
3388.92,1.31627e+11
3389.65,3.2389e+11
3390.38,5.94312e+11
3391.11,4.65079e+11
3391.85,2.1238e+11
3392.58,1.2664e+11
3393.31,2.48762e+11
3394.04,7.68367e+11
3394.78,7.33145e+11
3395.51,2.23995e+10
3396.24,2.65973e+10
3396.97,5.94706e+11
3397.71,2.64042e+11
3398.44,1.854e+10
3399.17,3.75112e+11
3399.9,2.1949e+12
3400.63,7.16953e+11
3401.37,1.74736e+11
3402.1,9.39382e+10
3402.83,9.45757e+11
3403.56,2.35165e+11
3404.3,1.53749e+12
3405.03,1.09183e+09
3405.76,1.85803e+12
3406.49,1.331e+11
3407.23,1.20983e+11
3407.96,7.92611e+10
3408.69,5.33972e+11
3409.42,4.33058e+11
3410.16,7.62291e+11
3410.89,3.63767e+11
3411.62,1.08205e+11
3412.35,3.01957e+11
3413.09,3.12113e+12
3413.82,3.78452e+11
3414.55,5.57032e+11
3415.28,5.98219e+11
3416.02,2.17002e+11
3416.75,7.4716e+10
3417.48,6.45916e+11
3418.21,1.28402e+11
3418.95,1.26011e+12
3419.68,9.43149e+10
3420.41,8.2438e+11
3421.14,9.52355e+10
3421.88,2.03287e+11
3422.61,1.89484e+11
3423.34,1.17215e+11
3424.07,5.59203e+11
3424.8,3.9922e+10
3425.54,1.9217e+10
3426.27,1.27433e+12
3427,5.70802e+11
3427.73,1.26039e+11
3428.47,5.81073e+11
3429.2,2.0862e+12
3429.93,1.53048e+10
3430.66,5.29852e+10
3431.4,1.33282e+10
3432.13,5.597e+11
3432.86,8.61571e+11
3433.59,9.84494e+10
3434.33,6.90253e+11
3435.06,1.37968e+12
3435.79,2.49211e+11
3436.52,7.85759e+11
3437.26,2.84432e+11
3437.99,2.30273e+11
3438.72,1.31852e+10
3439.45,3.78904e+10
3440.19,9.89185e+10
3440.92,7.86445e+10
3441.65,7.65986e+11
3442.38,1.04847e+12
3443.12,2.42791e+11
3443.85,3.93213e+11
3444.58,1.94746e+12
3445.31,2.13884e+12
3446.04,7.33899e+09
3446.78,6.10416e+10
3447.51,1.26315e+11
3448.24,5.34739e+11
3448.97,2.53822e+10
3449.71,7.68746e+10
3450.44,1.05157e+11
3451.17,6.69272e+11
3451.9,6.38499e+10
3452.64,2.53722e+10
3453.37,1.3083e+11
3454.1,8.56396e+09
3454.83,6.71017e+09
3455.57,5.94841e+10
3456.3,3.95868e+09
3457.03,7.80393e+08
3457.76,8.32754e+10
3458.5,2.54825e+10
3459.23,4.61358e+10
3459.96,3.09094e+10
3460.69,8.14053e+11
3461.43,1.45433e+11
3462.16,8.28184e+09
3462.89,8.95656e+10
3463.62,1.97245e+11
3464.36,5.09502e+11
3465.09,9.90305e+09
3465.82,7.91642e+09
3466.55,8.87654e+11
3467.29,2.94769e+12
3468.02,3.7301e+09
3468.75,5.84803e+11
3469.48,5.29418e+11
3470.21,9.8037e+11
3470.95,2.17503e+10
3471.68,1.15943e+11
3472.41,4.07616e+10
3473.14,7.06468e+09
3473.88,1.8168e+11
3474.61,1.95364e+11
3475.34,2.4466e+11
3476.07,4.68269e+11
3476.81,4.70765e+11
3477.54,9.64423e+11
3478.27,2.46333e+09
3479,5.7428e+11
3479.74,1.063e+12
3480.47,8.16857e+10
3481.2,4.35661e+10
3481.93,4.64083e+09
3482.67,1.18348e+12
3483.4,1.51248e+12
3484.13,1.3387e+11
3484.86,1.1097e+11
3485.6,2.13998e+12
3486.33,8.69512e+10
3487.06,1.24431e+11
3487.79,3.01661e+11
3488.53,3.45531e+11
3489.26,2.01529e+10
3489.99,2.66529e+10
3490.72,1.30685e+11
3491.46,3.46013e+11
3492.19,6.20613e+10
3492.92,1.13396e+12
3493.65,7.50765e+10
3494.38,9.77351e+11
3495.12,2.66201e+11
3495.85,1.2896e+11
3496.58,4.02863e+11
3497.31,6.12807e+11
3498.05,2.27392e+08
3498.78,2.74298e+12
3499.51,1.13589e+12
3500.24,2.69564e+11
3500.98,1.56585e+11
3501.71,1.15983e+12
3502.44,2.19614e+11
3503.17,4.82226e+11
3503.91,4.59814e+11
3504.64,1.05008e+11
3505.37,7.42175e+09
3506.1,1.46819e+12
3506.84,3.29389e+11
3507.57,1.12623e+12
3508.3,3.09679e+10
3509.03,1.28634e+12
3509.77,4.08077e+10
3510.5,4.08327e+11
3511.23,2.92841e+11
3511.96,1.68342e+12
3512.7,1.14538e+12
3513.43,2.48586e+10
3514.16,2.20094e+11
3514.89,7.21981e+11
3515.62,3.75664e+10
3516.36,7.22741e+10
3517.09,7.54457e+11
3517.82,9.5597e+11
3518.55,1.4621e+11
3519.29,2.09721e+11
3520.02,1.73963e+11
3520.75,2.0013e+11
3521.48,8.49571e+11
3522.22,6.64615e+11
3522.95,7.09822e+10
3523.68,1.99852e+11
3524.41,9.55489e+11
3525.15,9.86295e+11
3525.88,3.16607e+11
3526.61,3.97815e+11
3527.34,3.33677e+11
3528.08,1.28528e+12
3528.81,3.90811e+11
3529.54,2.68899e+11
3530.27,1.2622e+11
3531.01,8.97484e+11
3531.74,5.16852e+11
3532.47,2.30047e+11
3533.2,6.10494e+08
3533.94,4.79887e+11
3534.67,5.19384e+11
3535.4,3.58534e+11
3536.13,1.16366e+11
3536.87,1.28476e+11
3537.6,3.96933e+11
3538.33,8.57626e+11
3539.06,3.15147e+11
3539.79,8.19041e+09
3540.53,1.9786e+11
3541.26,5.33697e+11
3541.99,8.80012e+10
3542.72,1.97943e+10
3543.46,1.03086e+12
3544.19,1.78931e+12
3544.92,2.40877e+11
3545.65,2.35552e+11
3546.39,2.15544e+10
3547.12,1.19688e+12
3547.85,1.57255e+11
3548.58,1.17582e+12
3549.32,5.67145e+11
3550.05,1.21699e+12
3550.78,3.01948e+10
3551.51,4.35129e+10
3552.25,2.60941e+11
3552.98,4.57998e+11
3553.71,4.7101e+11
3554.44,7.65062e+11
3555.18,3.08045e+10
3555.91,6.10779e+10
3556.64,1.36589e+12
3557.37,2.26955e+12
3558.11,4.5756e+09
3558.84,6.77194e+11
3559.57,4.33173e+11
3560.3,9.55344e+10
3561.04,1.41426e+11
3561.77,7.27677e+11
3562.5,8.80829e+10
3563.23,1.15103e+12
3563.96,2.35619e+11
3564.7,3.22666e+11
3565.43,4.12035e+11
3566.16,2.05772e+09
3566.89,8.95683e+10
3567.63,4.60384e+11
3568.36,1.94087e+11
3569.09,1.10771e+11
3569.82,1.62812e+11
3570.56,1.468e+12
3571.29,3.15054e+10
3572.02,2.59452e+10
3572.75,1.59798e+12
3573.49,9.53351e+11
3574.22,4.51007e+10
3574.95,2.64385e+10
3575.68,3.88482e+10
3576.42,8.64233e+11
3577.15,4.86074e+11
3577.88,2.22112e+10
3578.61,1.34521e+12
3579.35,4.32331e+11
3580.08,8.8925e+11
3580.81,1.1548e+11
3581.54,5.44004e+11
